portada,titulo,album,carpeta,archivo,rotacion,titulo_confianza,texto_ocr,url_origen
rotadas/caja-20/011_AP1GczNmgX.jpg,JA ALISCIENSE ESTUDIOS 11 S,Caja #20,caja-20,011_AP1GczNmgX.jpg,0,95.5,JA ALISCIENSE ESTUDIOS 11 S / Febrero de 1993 / SUMARIO / INTRODUCCIÓN / ANTONIO IBARRA / La minería local y el comercio colonial / el Real de San José de Aranjuez 1801 1803 / VÍCTOR MANUEL CASTILLO GIRÓN / Tecolotlán en la Revolución Mexicana / GREGORIO RIVERA MORÁN / El ejido en las redes del poder local Ayutita / Municipio de Autlán Jalisco / BLANCA LORENA BAÑUELOS VARELA / Tierra y bosque el ejido forestal / El Rosario Ayutla Jalisco / MARÍA RODRÍGUEZ BATISTA / Los pueblos de la carretera Cambio social y desarrollo / regional en la zona Centro Costa de Jalisco,https://lh3.googleusercontent.com/pw/AP1GczNmgXVjw_zIHkxiVMp3KwyFPMxa-9y1VI5YKpJZfceyut65W-p4DVPfE3V4FC1Crwsw5gUwtx-1HQVukcWCgDn-GdlhkuaLJH05PvE3FQ3sBqqHbTI
rotadas/caja-20/012_AP1GczPLP3.jpg,JAL ALISCIENSE ESTUDIOS S,Caja #20,caja-20,012_AP1GczPLP3.jpg,0,98.0,JAL ALISCIENSE ESTUDIOS S / 9 / Agosto de 1992 / Sumario / INTRODUCCIÓN / HERMES RAFAEL / La cuna del mariachi por excelencia / RAMÓN MATA TORRES / El mariachi multinaciente / IGNACIO GUZMÁN BETANCOURT / Mariachi en busca del étimo perdido / ALVARO OCHOA SERRANO / Mariache a tres voces,https://lh3.googleusercontent.com/pw/AP1GczPLP3nC1OgeadZg9H8b-Nar0wLfVQK1FZ1k0qEUwayncbRtertXQCKjfnR9SCIFp8h2S50gezZZTOtjsEaAta0M1wG6EBt4MUnwY8LBU3INWeX1G-k
rotadas/caja-20/013_AP1GczOu27.jpg,Nueva Antropología 3,Caja #20,caja-20,013_AP1GczOu27.jpg,0,97.4,Nueva / Antropología 3 / 5 / www / ESCUELA NACIONAL DE ANTROPOLOGIA E HISTORIA,https://lh3.googleusercontent.com/pw/AP1GczOu27MP_dzJWV9S0Z9n9XoyTPJOEibbQoLinSXOzlKCqL1FzaT_mH-66gL_GoZfM9POkI_wbyReekv6cR1ePWp_MaqHIv80bPMyDcuV8eIJHoKkzq4
rotadas/caja-20/014_AP1GczNZGh.jpg,La ciencia del texto Teun A. van Dijk Paidós Comunicación,Caja #20,caja-20,014_AP1GczNZGh.jpg,0,98.2,La ciencia del texto / Teun A. van Dijk / Paidós Comunicación / CHARLASAH ZHP / ZOUL DIARIO OA / MEMPITETSAJI / ESEU AOLETPAD / TTNENSAYOSAO / OROS DIKRITS / DUNDIRCRITIC / OCIENCIAA OPR / STELARDMCTIE / TUSGRAMATICA / CREAOZTEXTOR / PALDPRENSASN / 4a / edición,https://lh3.googleusercontent.com/pw/AP1GczNZGhdkF-kj7eBE84OpSkwRgXXq_ZbyrJECd2z9uemj7uVtw7E3YeK_ampRSs7h3uztaZsgw4F9r-OWNIAOHtYNCgS_HaDzCYh4kJyQ43lU6_eOJH4
rotadas/caja-20/015_AP1GczMvjy.jpg,Antropología e Historia del Occidente de México,Caja #20,caja-20,015_AP1GczMvjy.jpg,0,98.6,Antropología e Historia / del Occidente de México / XXIV Mesa Redonda de la Sociedad / Mexicana de Antropología / I / Sociedad Mexicona Antropologia / Universidad Nacional Autónoma de Mexico,https://lh3.googleusercontent.com/pw/AP1GczMvjy8Y-MneWonj9iWLEcItOwDYNkmzX9gDewodq57cr0sae5GgU0Q6ekvsvzksuHGBDLhYN3ZDKXkKS6xAOhgygORr0V4NZMeOYBsDI7VPuzbTa6Q
rotadas/caja-20/016_AP1GczO0yz.jpg,antropo logía física,Caja #20,caja-20,016_AP1GczO0yz.jpg,0,92.1,antropo / logía / física / el hombre / y su / medio / ANTONIO J. / MARTINEZ FUENTES,https://lh3.googleusercontent.com/pw/AP1GczO0yzyuV0667nNf-O_6-l5MtIRDwsP6k3XIeqmFxLFgORd_sJkA0RwyDUgT3L0wpoB3AuqFQNkObmxxYsuEe8tFmr8fylwObxotmWvVhGWWyVuNdB8
rotadas/caja-20/017_AP1GczPClM.jpg,LINGÜÍSTICA,Caja #20,caja-20,017_AP1GczPClM.jpg,0,94.2,REVISTA MEXICANA / DE ESTUDIOS ANTROPOLOGICOS / TOMO XXXV 1989 / LINGÜÍSTICA,https://lh3.googleusercontent.com/pw/AP1GczPClME-sn1yqHx3VTEHADTqV6oF4J9cCeUYxVxNWAVfLjoemOtFo4yqhuXjKpLg8xD6hUuD466jrMEeoAr1OLNQO2mTq7U28-9sHW-DghiKvQvdol0
rotadas/caja-20/018_AP1GczN5yL.jpg,El Bajío,Caja #20,caja-20,018_AP1GczN5yL.jpg,0,92.2,Sociedad Mexicana de Antropología / SMA XXX Mesa Redonda / El Bajío / y sus regiones / vecinas / ACERCAMIENTOS / HISTÓRICOS / Y ANTROPOLÓGICOS / Santiago de / Querétaro / Del 3 al 8 de agosto de 2014 Querétaro / Sedes Teatro de la República Universidad Marista de Querétaro Museo Regional de Querétaro INAH / PROGRAMA,https://lh3.googleusercontent.com/pw/AP1GczN5yLBTdH2ztKN0Rod140a5iP2Tt4ZQOWkB5ItThbEnwL7Lw0WK96fbgt2OsyxnFNIefsu6DmFicxVaPWErJ2CmI88gYhDnKzpYtD2kZWYWPTo3OFY
rotadas/caja-20/019_AP1GczNFhc.jpg,el OCCIDENTE de MEXICO en el TIEMPO,Caja #20,caja-20,019_AP1GczNFhc.jpg,0,97.9,el OCCIDENTE / de MEXICO en el TIEMPO / Ricardo Avila Palafox coordinador / 01 EcPedro Geta Sta Vorte Passo KamodyxxI58jg del Nor / Parbla Callorca Maria Tafe re / 0 Arispe Presa / ninge Toca Sonda / Fran Fastres plodes Santos Shimahua / Gertrudis / S CS.Lazare SFrancisce aliforn Par / Todas Santues / Lueris / S. / UNIVERSIDAD DE GUADALAJARA,https://lh3.googleusercontent.com/pw/AP1GczNFhciuNzXq50aZ3TbWpD28atJ8NQ2h3_Agz6s894w2PCDHM2eUaY9mkFYft8wCGiNGd6hEG4gZG4nOqXb-pxv4PLGFjPOGFBTHP4Myyw-R5p08Rcg
rotadas/caja-20/020_AP1GczPxSU.jpg,ETNOHISTORIA,Caja #20,caja-20,020_AP1GczPxSU.jpg,0,99.2,REVISTA MEXICANA / DE ESTUDIOS ANTROPOLOGICOS / O / 202 / TOMO XL 1994 / ETNOHISTORIA,https://lh3.googleusercontent.com/pw/AP1GczPxSUrukOA8fLPTemMPHQx6di9-glQ2RyU0Yafj4hJx6jhwCTFmJCImcg17B2BTKjoaNACwVqSOaziMoNnbhC-1OVsWK8HtH3GuQnMRZyRAo_r-Y3I
rotadas/caja-20/021_AP1GczMQ9k.jpg,José Corona Núñez,Caja #20,caja-20,021_AP1GczMQ9k.jpg,0,94.1,José Corona Núñez / Origen Histórico de los Tarascos / Nuevos elementos de la / cultura Valdivia / Emilio Estrada / SAN / VALDACANA VICLES / Universidad Michoacana de San Nicolás de Hidalgo,https://lh3.googleusercontent.com/pw/AP1GczMQ9k97dCbpq_zMC_z8k1Vqs1tDxYPyFBS5tZxBfsAoL3TTfsp-55_srgR4ZnClO1cfLPoI-Wm-dpgZ9O_byt0vsDTeziL-2vduec9BtB3YT46u2S8
rotadas/caja-20/022_AP1GczPc2R.jpg,PATRIMONIO INMATERIAL ámbitos y contradicciones,Caja #20,caja-20,022_AP1GczPc2R.jpg,0,98.9,PATRIMONIO INMATERIAL / ámbitos y contradicciones / Carmen Morales Valderrama y Mette Marie Wacher Rodarte / coordinadoras / INSTITUTO NACIONAL DE ANTROPOLOGÍA E HISTORIA,https://lh3.googleusercontent.com/pw/AP1GczPc2RSO625V8OI4uyPRDOmIoji5OToLpjvzf5dce4ECRwNrpOl0bpTNyCHtLwi56c_GZFACL8V3wrG7b1LcGR4UzbOonJFTbqoDArCKBL3c-WJJ9tY
rotadas/caja-20/023_AP1GczOFQR.jpg,El Busión,Caja #20,caja-20,023_AP1GczOFQR.jpg,0,70.9,El Busión / Valdés QUIEN TEME A LA CRISIS / LA Bellingeri CLASE OBRERA EL ULTIMO NO VA ZAPATISMO AL 3 / canta PARAISO SUNA Victor CANCION González Roura REZO Rojo POR TI MARL 1983 ABRIL / SAN JUAN / PARANGARICUTIRO / Un ensayo testimonio / inédito de / VICTOR / SERGE / GRAFICA APLAUDIDOS / LA COCINA / Y HUMILLADOS / por / VAZQUEZ MOLINA GUTIERREZ / L. AZCARATE SOLER LOPEZ Adolfo CASTAÑON / CAROLIA PAN 3 dibujos / y un texto de COMESAÑA Y AGUA,https://lh3.googleusercontent.com/pw/AP1GczOFQRm9xD94VsoQ3ajLOhbFqe6SlyLtaH6_WXl-dw0dvDffOOWesux7t46hmeu4x4FfjAiOa7AzGPM1zSLcqmLXlZjCCtki14XL_spHz01-P2L0vTM
rotadas/caja-20/024_AP1GczPFn_.jpg,ESCULTURA DEL CASTILLO DE TEAYO VERACRUZ MÉXICO,Caja #20,caja-20,024_AP1GczPFn_.jpg,0,96.8,ESCULTURA DEL CASTILLO / DE TEAYO VERACRUZ / MÉXICO / CATÁLOGO / FELIPE SOLÍS / UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,https://lh3.googleusercontent.com/pw/AP1GczPFn_A4JLZG7zDp__GhETCRx_EXmmi947AmnE7eEhcNbyLSSeN8MfReuceQQLUF-39n5B17VF3pYwEGjHMSTgMmXKaa1cS57A44J8mbHKSCOh0yG9w
rotadas/caja-20/025_AP1GczMT8j.jpg,CULIACÁN SINALOA,Caja #20,caja-20,025_AP1GczMT8j.jpg,0,96.5,ISABEL T. KELLY / ZA / EXCAVACIONES EN / CULIACÁN SINALOA,https://lh3.googleusercontent.com/pw/AP1GczMT8j4J2bOro40UwM1L0LZFAw78_yBWNEtUe6nLsRB1wszRhZMDKFHlJyfvbYJhasxEpSUJ7G-bOsXsVbhq9kE80B77CPnaN_hLbBCtwUJeEKb8BU4
rotadas/caja-20/026_AP1GczMX8j.jpg,sus,Caja #20,caja-20,026_AP1GczMX8j.jpg,0,84.9,obras J. MELVILLE HERSKOVITS / sus / Y / HOMBRE www ww / EL CULTURA FONDO DE / ECONOMICA,https://lh3.googleusercontent.com/pw/AP1GczMX8jwZCP3LTBvy-T6mTCNk4eBTVzZNVnqHdq6t5illsxQ0w5LT7eL5RDi3qEcGgeGkcyd5x1gM_Yp48F36iqVJunddY86wjO0xiXgmuOpF50dKZn8
rotadas/caja-20/027_AP1GczMlOF.jpg,ALTEPETL,Caja #20,caja-20,027_AP1GczMlOF.jpg,0,97.5,TERRITORIALIDAD Y PAISAJE EN EL / ALTEPETL / DEL SIGLO XVI / Coordinado por / FEDERICO FERNÁNDEZ CHRISTLIEB / ÁNGEL / JULIÁN GARCÍA ZAMBRANO SP,https://lh3.googleusercontent.com/pw/AP1GczMlOFVu6YljUFr-O3wb8yIjPA-LrRe6KELqUdAUab3vq12hOn2MqQPHL0mc3_BE87J4UL-Q623T5Kuf3SpxETUsr4Bu51lB6lyqn_4gTkWoWISMv30
rotadas/caja-20/028_AP1GczNjW0.jpg,VAIVENES DE LA HISTORIA EJIDAL,Caja #20,caja-20,028_AP1GczNjW0.jpg,0,98.4,VAIVENES DE LA / HISTORIA EJIDAL / Dolores Hidalgo CIN Guanajuato 1900-1970 / 1930 / I / 1960 / 1900 / 1940 / Manola Sepúlveda Garza / 1970 / INVESTIGACIÓN PROA,https://lh3.googleusercontent.com/pw/AP1GczNjW0GCTfeT47m0UqVLQJbUOtSIIFPYxV1KDUQ2Ya8txMJAB7AVsa0bGTmXvxertsPna0jJN6syNg2pL7u2TBB-GHG2LTiezM1HSkpxZ03nt86feIU
rotadas/caja-20/029_AP1GczOt0W.jpg,LA ETNOLOGIA TEMAS Y TENDENCIAS,Caja #20,caja-20,029_AP1GczOt0W.jpg,0,98.9,LA ETNOLOGIA / TEMAS Y TENDENCIAS / I COLOQUIO / PAUL KIRCHHOFF / UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,https://lh3.googleusercontent.com/pw/AP1GczOt0WPsXG7MkFufe0AsN9zjgfh0UsYQ9LpAFCTuxnu8Vx_lWpCM52PNya81e_l8Lmg5mAjrMmFQONb-H1TCJMR90-k9cl3Bc5h9fcqiCi7YkeWvPgI
rotadas/caja-20/030_AP1GczPndh.jpg,Etnoarqueología,Caja #20,caja-20,030_AP1GczPndh.jpg,0,98.3,Etnoarqueología / Primer Coloquio Bosch Gimpera / Yoko Sugiura Y. Mari Carmen Serra P. / Editoras / UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,https://lh3.googleusercontent.com/pw/AP1GczPndhTgOZi14o9Qi6dg81T0fpPR1Axz6862WeDuWVOdFzeAdnfDUKj0zPwfnsVKIy9eC3Es_3-x84E72AqIo7HhhQP3rwJMU_0GYp2yZnJiRxo1bvo
rotadas/caja-21/001_AP1GczPdVm.jpg,SALVAMENTO ARQUEOLOGÍA,Caja #21,caja-21,001_AP1GczPdVm.jpg,0,97.4,REVISTA MEXICANA / DE ESTUDIOS ANTROPOLOGICOS / TOMO XXXVIII 1992 ARQUEOLÓGICO OSTEOLOGÍA / SALVAMENTO ARQUEOLOGÍA,https://lh3.googleusercontent.com/pw/AP1GczPdVm-qPkl4MW1h3Q_DIplBPMB_Tb0djPPq--hXOE-u2SdzTava82ZtXavnO3WNKw-8c3A6qgKM5xmVTS67-qllPBDPPmO1tbISqGCW3yChTnADtcM
rotadas/caja-21/002_AP1GczMUTd.jpg,Nueva 19 Antropología,Caja #21,caja-21,002_AP1GczMUTd.jpg,0,97.3,Nueva 19 / Antropología / REVISTA DE CIENCIAS SOCIALES / LOS MERCADOS EN EL CONTEXTO / URBANO Y RURAL / Sistemas de mercado interno como mecanismos de articulación social / SIDNEY MINTZ El estudio económico de los sistemas de merca- / deo modelos de la geografía económica CAROL A. SMITH Un / carnero por un saco de papas aspectos del trueque en la zona de Chaupi- / waranga Pasco ENRIQUE MAYER Productos agrícolas y el / tianguis en Ciudad Guzmán Jal VERONICA VEERKAMP EI / proceso de diferenciación social y económica entre los comerciantes de / un mercado municipal urbano SILVIA LAISON Y JOSEFINA / ARANDA Consumo y cooperación doméstica en los sectores popu- / lares de Guadalajara Jal PATRICIA ARIAS Bibliografía sobre / mercados con especial referencia a la comercialización de productos / agrícolas VERONICA VEERKAMP / DOCUMENTOS / Acerca de la medicina tradicional,https://lh3.googleusercontent.com/pw/AP1GczMUTddfDMMf1T_z0E2Ld473IvXRqy73i7aMOdobWJuOQEgYYRYQJDUQgwE7SGjK0uRKek43OWihY-1mQ8I5XPST1cwFdcM44vIEoke3o8iAmBuD1yY
rotadas/caja-21/003_AP1GczOrdm.jpg,Antropología 29,Caja #21,caja-21,003_AP1GczOrdm.jpg,0,97.2,ISSN 0185-0636 / Nueva / Antropología 29 / REVISTA DE CIENCIAS SOCIALES / ANTROPOLOGIA Y CLASE OBRERA / FRANCISCO ZAPATA Hacia una sociología del trabajo / latinoamericano RAUL NIETO CALLEJA El oficio de / zapatero antecedentes y tendencias EDUARDO L. / MENENDEZ Modelo médico salud obrera y estrategias / de acción del sector salud VICTORIA NOVELO et al / Propuestas para el estudio de la cultura obrera / ENRIQUE DE LA GARZA et al La investigación sobre / la base obrera en México un balance preliminar / ELLA FANNY QUINTAL Sindicato empresa y familia / los espacios de la reproducción de la fuerza de / trabajo petrolera DOCUMENTOS RESEÑAS / BIBLIOGRAFICAS,https://lh3.googleusercontent.com/pw/AP1GczOrdml-R7TA_ovl2L9x4svc_D11UNfvZRWjBCXqHw4kxtfwH_I8UipHe9VF41TcNwb7m3P5JKoCZGxSADMXe1t9qdkdCUKoZXAgqRZr-err9b6dQU4
rotadas/caja-21/004_AP1GczMIwN.jpg,Nueva 28 Antropología,Caja #21,caja-21,004_AP1GczMIwN.jpg,0,96.1,ISSN 0185-0636 / Nueva 28 / Antropología / REVISTA DE CIENCIAS SOCIALES / ANTROPOLOGIA MEDICA / EDUARDO L. MENENDEZ Aproximación crítica al des- / arrollo de la antropología médica en América Latina / ALBERTO YSUNZA OGAZON Polarización alimentaria / y nutricional de México INGRID ROSENBLUETH / Envejecimiento salud y enfermedad patrones diferen- / ciales LUIS YARZABAL La tortura como enfermedad / endémica en América Latina sus características en / Uruguay RAUL MIRANDA O. y MAURICIO ORTEGA / G. Economía y oncocercosis en la región cafetalera del / Soconusco Chiapas SAUL FRANCO La apoteósis del / DDT y el problema de la erradicación del paludismo en / América Latina JEANNETTE ULATE J. y BENNO DE / KEIJZER Sistemas de salud y participación popular / los casos de Nicaragua y México / DECIMO ANIVERSARIO,https://lh3.googleusercontent.com/pw/AP1GczMIwNYsOkW0-zu-cme3tkX61vk0vYChbXJ-Z4zKEJ-_00xBoK3BaNWrRVdSIt_mXFu-y1P2EWo-OFwtvqQQFxjJADw3x-Q8__xxYbd-fp6HW0E2bcg
rotadas/caja-21/005_AP1GczPhAP.jpg,REVISTA MEXICANA DE ESTUDIOS ANTROPOLOGICOS,Caja #21,caja-21,005_AP1GczPhAP.jpg,0,98.6,REVISTA MEXICANA / DE ESTUDIOS ANTROPOLOGICOS / TOMO XXXVI 1990,https://lh3.googleusercontent.com/pw/AP1GczPhAPB8oVpRhXwZpq2SLK5JEcQQiistA31D8EwuVgMBXB3AWeaZqW41DmAMzU2QbF8FUQiJLlrZyun-08NcRWDzRiHWs7R7LNDMwQ56Yq-jrtnbOJM
rotadas/caja-21/006_AP1GczMxUA.jpg,REVISTA MEXICANA DE ESTUDIOS ANTROPOLOGICOS,Caja #21,caja-21,006_AP1GczMxUA.jpg,0,97.5,REVISTA MEXICANA / DE ESTUDIOS ANTROPOLOGICOS / TOMO XXXIX 1993 FÍSICA CONSERVACIÓN LINGÜÍSTICA ESTUDIOS / ANTROPOLOGÍA SOBRE MUSEOGRAFÍA LA MUJER Y,https://lh3.googleusercontent.com/pw/AP1GczMxUA69ogsIg9DvBDG5JBl5Ld6s9bNRmo_TsOHVx-XFf6ZSYUkBSospsZ-q2wrHNGR0J9Twg0Tf7CTRvdF2_abuHaZdzkF9po8zAiKdIMmbGhYAh34
rotadas/caja-21/007_AP1GczMS7v.jpg,EL ARTE OFICIAL TENOCHCA SU SIGNIFICACION SOCIAL,Caja #21,caja-21,007_AP1GczMS7v.jpg,0,98.4,CARMEN AGUILERA / EL ARTE OFICIAL TENOCHCA / SU SIGNIFICACION SOCIAL / COS / INTAN / COD / naki en Asligno / Quanto mes / UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,https://lh3.googleusercontent.com/pw/AP1GczMS7vQ7nvzMo215YJaREYnp5mhScVAsnmiMkj-Jx5AYT6BATpQw-oq74ftnn5f1jiroNs5deN-u3WgnW4vwo5u7M0UcqvrFRLfjWYZ7dYna719-Eio
rotadas/caja-21/008_AP1GczPNrg.jpg,ANTROPOLOGÍA HISTORIA,Caja #21,caja-21,008_AP1GczPNrg.jpg,0,96.0,ANTROPOLOGÍA / HISTORIA / UD / 229 / ar 000 / PATRIMONIO Y SOCIEDAD,https://lh3.googleusercontent.com/pw/AP1GczPNrgbisV-HabnQFAd5oUomOboiv3SUy-8a_E0FxxtAHrym-nZrDU3yATXSPrEdEzoE36EOaHhmwEdhucIENR-fkZhslYg1DlGrnJem2AEi-o-FDHg
rotadas/caja-21/009_AP1GczNl5Z.jpg,cultura y creación intelectual en américa latina pablo gonzález casanova,Caja #21,caja-21,009_AP1GczNl5Z.jpg,0,98.2,cultura y creación / intelectual / en américa latina / pablo gonzález casanova / coord / kinhide mushakoji anouar abdel malek / jorge graciarena carlos monsiváis / julio le riverend locksley edmondson / jean casimir luis cardoza y aragón / marcos kaplan celso furtado / mario benedetti guillermo bonfil batalla / theotonio dos santos manuel maldonado- / denis gabriel garcia márquez / germán carrera damas j leite lopes / hugo zemelman leopoldo zea / emilio de ipola francisco miró quesada / rené zavaleta mercado / rodolfo stavenhagen roberto fernández / retamar ariel dorfman / jean léopold dominique / division coediciones veintiuno editores siglo INSTITUTO DE INVESTIGACIONES SOCIALES DE LA UNAM / UNIVERSIDAD DE LAS NACIONES UNIDAS,https://lh3.googleusercontent.com/pw/AP1GczNl5ZphBg8prAh7eshbl2afH_ky9GzVYYBwSFwBGweTX2FwH_cqxIj3WNFw3-2jGYmCbWSkJjR_fmKyxaGOlZ_sXO9iNp0gxEDiuIf_08Lqrpri3_M
rotadas/caja-21/010_AP1GczNot9.jpg,LAS CATEDRALES DE SANTIAGO DE LOS CABALLEROS DE GUATEMALA,Caja #21,caja-21,010_AP1GczNot9.jpg,0,97.0,MARÍA CONCEPCIÓN AMERLINCK / LAS CATEDRALES DE SANTIAGO / DE LOS CABALLEROS DE GUATEMALA / A / UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,https://lh3.googleusercontent.com/pw/AP1GczNot9ovU0IuReqt3a90W5RK5HSD1xYhmaSH9_gLKQEpCJn0HTFuMqBBqcUmv4t0ljYeY6yWdkMvzMWL-AEpJYaONI5VI4IU9UbOUsduA5j5JVAcUh8
rotadas/caja-21/011_AP1GczOOuo.jpg,UICUILCO Daniel Schavelzon,Caja #21,caja-21,011_AP1GczOOuo.jpg,0,92.6,LA sti / PIRAMIDE DE / UICUILCO / Daniel Schavelzon / ALBUM FOTOGRAFICO 1922-1980,https://lh3.googleusercontent.com/pw/AP1GczOOuo59xte_N2ogfYA1tFznK36EWf-xbtfRrQ-OKYDzlr-RdNxgaIvMDq7lptRu8F7s2S5wT9uL820q8G67KawdGcTsKk6ufFGcpWZw4FgbAR9cjKg
rotadas/caja-21/012_AP1GczNYxy.jpg,José María Muriá Breve historia de Jalisco,Caja #21,caja-21,012_AP1GczNYxy.jpg,0,97.6,sto e M C REIMPRESIÓN / 1995 / José María Muriá / Breve historia / de Jalisco / Fideicomiso Historia de las Américas / Serie Breves Historias de los Estados de la República Mexicana,https://lh3.googleusercontent.com/pw/AP1GczNYxysRyHQB5QvMQ8DdExkcc24TBjUNj69YwREcqVHi9yCcScaOrIwOBjIfYmu1N19YGjmPdtwXCNEfbqB5TQJxwJUAWMwbpsvWV58_qJP3mXK2yI0
rotadas/caja-21/013_AP1GczOVYm.jpg,ABRAM KARDINER EL INDIVIDUO Y SU SOCIEDAD sto,Caja #21,caja-21,013_AP1GczOVYm.jpg,0,97.3,ABRAM KARDINER / EL INDIVIDUO / Y SU SOCIEDAD / sto,https://lh3.googleusercontent.com/pw/AP1GczOVYmoiwMNmq8McCK9rOOUGBX4SGtT8BbRQ3TguEQwsaUOl3Xb2xB5h5HIZVNX4OoPkFP17ERuuIRy5yXSonLKDaANn6LWm6LyI7aHncRPoUbs5Db8
rotadas/caja-21/014_AP1GczO-ER.jpg,LA NUEVA ESPAÑA,Caja #21,caja-21,014_AP1GczO-ER.jpg,0,96.1,DESCRIPCION / DE / LA NUEVA ESPAÑA / EN EL SIGLO XVII / POR EL / PADRE FRAY ANTONIO VAZQUEZ DE ESPINOSA / Y / OTROS DOCUMENTOS DEL SIGLO XVII / FOLIA / INTER TRYCT / EDITORIAL PATRIA S. A. / AVENIDA URUGUAY 25 / MEXICO D. F. / 1944,https://lh3.googleusercontent.com/pw/AP1GczO-ERH3xRPCtJAyGdT_wmboCbodJUWdzdwWmxw3RZhNIJ11OUR33KCY6zde8JwK_Q2fJuTgHFi-nLGvjr_T9mYcpCpHX---jQt0N2AmJ6yk6u3gIFM
rotadas/caja-21/015_AP1GczPfse.jpg,TIERKA Y ERTAD,Caja #21,caja-21,015_AP1GczPfse.jpg,0,77.8,TIERKA Y ERTAD / DICCIONARIO / HISTÓRICO Y BIOGRÁFICO / DE LA / REVOLUCIÓN MEXICANA / TOMO / 0 / IV / JALISCO MORELO MORELOS / MICHOACAN NAYARIT / INSTITUTO NACIONAL DE ESTUDIOS HISTÓRICOS / DE LA REVOLUCIÓN MEXICAN / o / 000,https://lh3.googleusercontent.com/pw/AP1GczPfseEd0-eyLaGF9ULniVBxL23d_-LKjjqbkljSB5kn35uhjmLzHVAPGAtD8LRif8BrwW3jTYzf4J98yqAHHgLQqiC_I319m9jnWs0UmnYnq33xTX8
rotadas/caja-21/016_AP1GczOUWK.jpg,SPIRITV POR MI RAZA AL UNIVERSIDAD ESCUELA NACIONAL NACIONAL DE AUTONOMA TRABAJO SOCIAL DE MEXICO,Caja #21,caja-21,016_AP1GczOUWK.jpg,0,97.3,UNIVERSIDAD NACIONAL AUTONOMA B MEXICO / SPIRITV POR MI RAZA AL UNIVERSIDAD ESCUELA NACIONAL NACIONAL DE AUTONOMA TRABAJO SOCIAL DE MEXICO / EL RESCATE DE LA CULTURA / EN LOS MUSEOS COMUNITARIOS / HACIA UN TRABAJO SOCIAL ALTERNATIVO / TESIS PROFESIONAL / RODRIGUEZ RAMOS FRANCISCO / MEXICO D. F. ABRIL 1990,https://lh3.googleusercontent.com/pw/AP1GczOUWKwMGeEIbqj8CBuMiqTm07Y7a2i7-m6-7X1JjMsDhcIiCg0nx9liphImONCaMeshmS6rSEPlU10lEx846yEV_luRTd_Htq5-li-yQGjhnHqlKDs
rotadas/caja-21/017_AP1GczPJ_a.jpg,EL HOMBRE DESNUDO,Caja #21,caja-21,017_AP1GczPJ_a.jpg,0,98.9,EL HOMBRE / DESNUDO / P. DELVAUX / MITOLOGICAS IV / siglo / veintiuno CLAUDE / editores LEVI STRAUSS / sa,https://lh3.googleusercontent.com/pw/AP1GczPJ_aa08cncriZXNVqpVN7e8FaQXD2vxiBkGgzjJvc5DP2KwAPsNa_fu6FcEKdBsJmzKzKenaR1mAkLXSRDP9i8itYsyC161ZpoIt37neI1iOGK2Z8
rotadas/caja-21/018_AP1GczNAt3.jpg,TLALOCAN,Caja #21,caja-21,018_AP1GczNAt3.jpg,0,97.3,TLALOCAN / Revista de Fuentes para el Conocimiento / de las Culturas Indígenas de México / Volumen VII 1977 / na / INSTITUTO DE INVESTIGACIONES HISTORICAS / INSTITUTO DE INVESTIGACIONES ANTROPOLOGICAS / UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,https://lh3.googleusercontent.com/pw/AP1GczNAt3qqqIcMBoW-Wj6Ax9HPvZCyY_tFBd2x47MgmdgytCE-vw9Ddy3z93y1TzN82-CYbaswT5fmtjmfMyETjKuJbrW8wG3uK963zV65zPjpGSZbvMY
rotadas/caja-21/019_AP1GczMTjj.jpg,Cien años de Congresos Internacionales de Americanistas Juan Comas,Caja #21,caja-21,019_AP1GczMTjj.jpg,0,98.3,Cien años de Congresos / Internacionales / de Americanistas / Juan Comas / INSTITUTO DE INVESTIGACIONES HISTORICAS / AM INSTITUTO DE INVESTIGACIONES ANTROPOLOGICAS,https://lh3.googleusercontent.com/pw/AP1GczMTjjhrX85EjYPYDGw0zVDCcEXEa-sbQawRFT1nU76boaqVcfcjWqOeUK3SfPAdubp3a9CUUbarCLpiHIg5YUSUOgMvFpcezbthZ7wI1UiIdSqMUA8
rotadas/caja-21/020_AP1GczNcqW.jpg,Bienes estratégicos,Caja #21,caja-21,020_AP1GczNcqW.jpg,0,98.5,Bienes estratégicos / del antiguo occidente de México / Eduardo Williams / Editor / El Colegio de Michoacán,https://lh3.googleusercontent.com/pw/AP1GczNcqWcqznkjgiHu9gvyxBFzNNQki7dFAtCust6PrmUDFiy6V63gcEPbKaWfl0psVL9bTpL76QRfBArIXoLVrFzdBzrFS7scSsm7gd_idDiZp_oXloc
